5,2,3,4,5
NB,NB,Length,Height,Weight
0+1/4,8,84.13,46.83,1.2
0+3/8,10,84.13,46.83,1.2
0+1/2,15,90.48,53.18,1.4
0+3/4,20,111.12,69.05,2.5
1,25,133.35,84.93,3.8
1+1/4,32,165.1,104.77,6.3
1+1/2,40,177.8,130.96,9.1
2,50,228.6,150.01,14.5
