5,2,3,4,5
nb,nb,O=Len,P=Dia,kg
0+1/8,6,N/A,N/A,N/A
0+1/4,8,42.86,35.72,0.15
0+3/8,10,47.63,41.28,0.22
0+1/2,15,52.39,46.04,0.38
0+3/4,20,57.15,56.36,0.45
1,25,62.71,65.09,0.7
1+1/4,32,68.26,80.17,1.2
1+1/2,40,77.79,88.11,1.5
2,50,91.28,104.78,2.575
2+1/2,65,119.86,122.24,6.1
3,80,119.86,143.67,8.8
4,100,147.64,200.03,13.5
