23,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
nb BS10 Table F,nb BS10 Table F,od,thick CI,thick Co,thick st,rf dia,pcd,no bolts,bolt siz,met bolt,wt kg,bolt wt,bolt len,hole dia,rf height,area,vol mm,vol m,wt kg,,Bolt Len,Bolt wt
21,525,762,41.275,38.1,38.1,N/A,698.5,24,1+1/8,30,71.1567539397,34.28096256,145,33.3375,N/A,239439.915,9122660.7615,0.0091226607615,71.1567539397,,139.2,29.85
22,550,787.4,41.275,38.1,38.1,N/A,723.9,24,1+1/8,30,74.068110974988,34.28096256,145,33.3375,N/A,249236.5266,9495911.66346,0.00949591166346,74.068110974988,,139.2,29.85
23,575,825.5,44.45,41.275,41.275,N/A,755.65,24,1+1/4,33,88.6629515623313,45.3767129244,155,35.71875,N/A,275397.82125,11367045.0720938,1.13670450720938E-02,88.6629515623313,,151.55,38.66
24,600,850.9,44.45,41.275,41.275,N/A,781.05,24,1+1/4,33,92.0003508134782,45.3767129244,155,35.71875,N/A,285764.18585,11794916.7709587,1.17949167709587E-02,92.0003508134782,,151.55,38.66
27,675,933.45,47.625,0,47.625,N/A,857.25,24,1+1/4,33,121.222531637232,47.40910317,170,35.71875,N/A,326327.5634625,15541350.2099016,1.55413502099016E-02,121.222531637232,,164.25,40.72
29,725,990.6,50.8,0,50.8,N/A,914.4,24,1+1/4,33,141.733359066624,48.4252982928,175,35.71875,N/A,357695.7376,18170943.47008,0.01817094347008,141.733359066624,,170.6,41.4
30,750,1016,50.8,0,50.8,N/A,939.8,28,1+1/4,33,146.1168521904,56.4961813416,175,35.71875,N/A,368758.46,18732929.768,0.018732929768,146.1168521904,,170.6,48.3
33,825,1092.2,53.975,0,53.975,N/A,1016,32,1+1/2,39,169.301491665072,102.8015353872,190,42.06875,N/A,402136.5344,21705319.44424,0.02170531944424,169.301491665072,,188.95,90.75
35,875,1162.05,57.15,0,57.15,N/A,1079.5,32,1+3/8,36,204.616067806464,84.6358875648,195,38.89375,N/A,459017.1339625,26232829.2059569,2.62328292059569E-02,204.616067806464,,189.3,74.97
36,900,1187.45,59.53125,0,57.15,N/A,1104.9,32,1+3/8,36,209.970793229199,84.6358875648,195,38.89375,N/A,471029.4394625,26919332.4652819,2.69193324652819E-02,209.970793229199,,189.3,74.97
39,975,1276.35,60.325,0,60.325,N/A,1193.8,36,1+3/8,36,250.596962440717,97.0294077792,200,38.89375,N/A,532578.7931625,32127815.6975278,3.21278156975278E-02,250.596962440717,,195.65,85.6
42,1050,1352.55,63.5,0,63.5,N/A,1270,36,1+3/8,36,282.623048532776,98.843442048,205,38.89375,N/A,570609.8294625,36233724.1708688,3.62337241708688E-02,282.623048532776,,202,86.86
45,1125,1447.8,66.675,0,66.675,N/A,1358.9,36,1+1/2,39,339.052410942336,124.1676104058,220,42.06875,N/A,651942.3744,43468257.81312,0.04346825781312,339.052410942336,,214.35,111.13
48,1200,1530.35,66.675,0,66.675,N/A,1441.45,40,1+1/2,39,368.230635281025,137.964011562,220,42.06875,N/A,708047.3311625,47209055.8052597,4.72090558052597E-02,368.230635281025,,214.35,123.48
