6,2,3,4,5,6
NB,DN,Length,Diameter,Thickness,Kg
0+1/8,6,.,22,.,0.05
0+1/4,8,27,25,6.4,0.05
0+3/8,10,27,32,6.4,0.08
0+1/2,15,33,38,7.9,0.14
0+3/4,20,38,44,7.9,0.19
1,25,43,57,11.2,0.34
1+1/4,32,46,64,11.2,0.59
1+1/2,40,48,76,12.7,0.76
2,50,51,92,15.7,1.47
2+1/2,65,64,108,19,3.67
3,80,68,127,22.4,5.3
4,100,75,159,28.4,6.46
