5,2,3,4,5
nb,nb,Q,R,kg
0+1/8,6,N/A,N/A,N/A
0+1/4,8,61,32,0.18
0+3/8,10,69,38,0.25
0+1/2,15,75,46,0.45
0+3/4,20,80,56,0.55
1,25,90,65,0.85
1+1/4,32,98,80,1.25
1+1/2,40,105,88,1.7
2,50,120,105,2.6
