6,2,3,4,5,6
NB,DN,Thread Length,Head Width,Head Length,Kg
0+1/8,6,0.38,0.28,0.25,0
0+1/4,8,0.44,0.38,0.25,0.01
0+3/8,10,0.5,0.44,0.31,0.02
0+1/2,15,0.56,0.56,0.38,0.05
0+3/4,20,0.62,0.62,0.44,0.08
1,25,0.75,0.81,0.5,0.14
1+1/4,32,0.81,0.94,0.56,0.25
1+1/2,40,0.81,1.12,0.62,0.39
2,50,0.88,1.31,0.69,0.68
2+1/2,65,1.06,1.5,0.75,1.02
3,80,1.12,1.69,0.81,1.3
4,100,1.25,2.5,1,3.25
