6,2,3,4,5,6
NB,DN,Thread Length,Thread Length,Thread Length,Kg
0+1/8,6,0.38,0.38,0.38,0.02
0+1/4,8,0.44,0.44,0.44,0.02
0+3/8,10,0.5,0.5,0.5,0.02
0+1/2,15,0.56,0.56,0.56,0.02
0+3/4,20,0.62,0.62,0.62,0.05
1,25,0.75,0.75,0.75,0.05
1+1/4,32,0.81,0.81,0.81,0.05
1+1/2,40,0.81,0.81,0.81,0.08
2,50,0.88,0.88,0.88,0.16
2+1/2,65,1.06,1.06,1.06,0.28
3,80,1.12,1.12,1.12,0.45
4,100,1.25,1.25,1.25,0.9
