7,2,3,4,5,6,7
nb,nb,len,od,wt,lowerLimit,HigherLimit
0+1/8,6,N/A,N/A,0.05,N/A,N/A
0+1/4,8,N/A,N/A,0.05,N/A,N/A
0+3/8,10,1.55,0.9,0.11,4,4
0+1/2,15,1.94,1.16,0.11,4,5
0+3/4,20,2.07,1.42,0.19,6,6
1,25,2.46,1.81,0.28,4,7
1+1/4,32,2.72,2.33,0.7,8,8
1+1/2,40,3.23,2.59,0.99,6,9
2,50,3.49,3.11,1.41,8,10
2+1/2,65,3.75,3.75,1.81,11,11
3,80,4.4,4.4,3.06,11,12
4,100,4.92,5.7,7.59,11,13
