6,2,3,4,5,6
NB,DN,Thread Length,Diam,OA Length,Kg
0+1/8,6,0.38,0.41,1,0.05
0+1/4,8,0.44,0.53,1.18,0.05
0+3/8,10,0.5,0.69,1.12,0.08
0+1/2,15,0.56,0.84,1.19,0.11
0+3/4,20,0.62,1.06,1.13,0.17
1,25,0.75,1.31,1.25,0.34
1+1/4,32,0.81,1.69,1.19,0.51
1+1/2,40,0.81,1.91,1.19,0.7
2,50,0.88,2.38,1.62,1.36
2+1/2,65,1.06,2.88,1.69,2.15
3,80,1.12,3.5,1.63,3.45
4,100,1.25,4.5,1.75,5.83
