6,2,3,4,5,6
NB,DN,Thread Length,Across Flats,Head Depth,Kg
0+1/8,6,10,11.11,3,0.02
0+1/4,8,11,15.88,3,0.02
0+3/8,10,13,17.46,4,0.02
0+1/2,15,14,22.23,5,0.02
0+3/4,20,16,26.99,6,0.05
1,25,19,34.93,6,0.08
1+1/4,32,21,44.45,7,0.17
1+1/2,40,21,50.8,8,0.31
2,50,22,63.5,9,0.73
2+1/2,65,27,76.2,10,1.07
3,80,28,88.9,10,1.58
4,100,32,117.48,13,3.76
