6,2,3,4,5,6
NB,DN,Length,Diameter,Thickness,Kg
0+1/8,6,0.75,0.62,0.19,0.014
0+1/4,8,1,0.75,0.19,0.028
0+3/8,10,1,0.88,0.19,0.056
0+1/2,15,1.25,1.12,0.25,0.113
0+3/4,20,1.44,1.38,0.25,0.14
1,25,1.62,1.75,0.38,0.22
1+1/4,32,1.75,2.25,0.38,0.45
1+1/2,40,1.75,2.5,0.44,0.73
2,50,1.88,3,0.5,1.42
2+1/2,65,2.38,3.62,0.62,2.27
3,80,2.56,4.25,0.75,3.86
4,100,2.69,5.5,0.88,6.36
