6,2,3,4,5,6
NB,DN,Thread Length,Thread Length,Thread Length,Kg
0+1/8,6,10,10,10,0.02
0+1/4,8,11,11,11,0.02
0+3/8,10,13,13,13,0.02
0+1/2,15,14,14,14,0.02
0+3/4,20,16,16,16,0.05
1,25,19,19,19,0.05
1+1/4,32,21,21,21,0.05
1+1/2,40,21,21,21,0.08
2,50,22,22,22,0.16
2+1/2,65,27,27,27,0.28
3,80,28,28,28,0.45
4,100,32,32,32,0.9
