7,2,3,4,5,6,7
nb,nb,len,od,wt,lowerLimit,HigherLimit
0+1/8,6,N/A,N/A,N/A,N/A,N/A
0+1/4,8,N/A,N/A,0.08,N/A,N/A
0+3/8,10,38.1,31.75,0.11,4,4
0+1/2,15,47.62,38.1,0.22,4,5
0+3/4,20,50.8,44.45,0.45,6,6
1,25,60.32,57.15,0.96,4,7
1+1/4,32,66.67,63.5,1.07,8,8
1+1/2,40,79.37,76.2,1.98,6,9
2,50,85.72,92.07,3.51,8,10
2+1/2,65,92.07,107.95,4.87,11,11
3,80,107.95,127,6.12,11,12
4,100,120.65,158.75,11.11,11,13
