5,2,3,4,5
nb,nb,O,P,kg
0+1/8,3,N/A,N/A,N/A
0+1/4,8,42.86,35.72,0.14
0+3/8,10,47.63,41.28,0.2
0+1/2,15,52.39,46.04,0.35
0+3/4,20,57.15,56.36,0.43
1,25,62.71,65.09,0.65
1+1/4,32,68.26,80.17,0.98
1+1/2,40,77.79,88.11,1.26
2,50,91.28,104.78,2.01
2+1/2,65,119.86,122.24,5.5
3,80,119.86,143.67,8
4,100,147.64,200.03,12.8
