5,2,3,4,5
nb,nb,Q,R,kg
0+1/8,6,N/A,N/A,N/A
0+1/4,8,2.95,1.87,0.48
0+3/8,10,3.14,2.08,0.65
0+1/2,15,3.85,2.44,1.1
0+3/4,20,4.02,2.93,1.45
1,25,4.4,3.26,2.15
1+1/4,32,4.89,3.83,3.4
1+1/2,40,5.63,4.08,4.15
2,50,5.95,4.97,5.8
