6,2,3,4,5,6
nb,nb,od,Ctr to E,M,wt
0+1/4,8,N/A,N/A,N/A,N/A
0+3/8,10,N/A,N/A,N/A,N/A
0+1/2,15,21,25,25,N/A
0+3/4,20,27,29,29,0.38
1,25,33,38,38,0.58
1+1/4,32,42,48,48,1.05
1+1/2,40,48,57,57,1.56
2,50,60,64,64,2.69
2+1/2,65,73,76,76,4.54
3,80,89,86,86,7.63
3+1/2,90,102,95,95,N/A
4,100,114,105,105,17
5,125,141,124,124,25
6,150,168,143,143,39
8,200,219,178,178,69
10,250,273,216,216,98
12,300,324,254,254,150
