5,2,3,4,5
nb,nb,od,Len RF,Len RTJ
0+1/4,8,N/A,N/A,N/A
0+3/8,10,N/A,N/A,N/A
0+1/2,15,135,80,79.35
0+3/4,20,140,86,85.35
1,25,160,96,95.35
1+1/4,32,185,102,102.92
1+1/2,40,205,118,118.92
2,50,235,134,134.92
2+1/2,65,265,150,152.53
3,80,305,175,177.53
3+1/2,90,N/A,N/A,N/A
4,100,355,197,201.13
5,125,420,236,241.7
6,150,485,280,285.7
8,200,550,325,332.27
10,250,675,426,436.48
12,300,760,471,481.48
